Roll Number; 0
Recipe Name; B_R_B
Start Time; 2017-12-14; 09:53:50
File Name; D:\Mahlo\TR\171214095350B_R_B0_XMF2.txt

203.2; 09:54:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 1.751338; 1.752434; 1.752424; 1.751928; 1.752920; 1.755824; 1.757469; 1.757782; 1.760578; 1.764214; 1.767172; 1.769904; 1.773882; 1.778981; 1.783306; 1.786172; 1.788506; 1.791831; 1.794968; 1.795965; 1.794687; 1.795661; 1.799945; 1.803324; 1.806234; 1.811243; 1.814993; 1.816544; 1.819629; 1.824472; 1.828548; 1.832126; 1.835097; 1.839024; 1.845998; 1.855198; 1.862670; 1.866146; 1.868805; 1.871519; 1.873018; 1.875539; 1.877683; 1.878153; 1.879798; 1.883429; 1.888776; 1.894050; 1.896023; 1.895927; 1.895842; 1.894122; 1.892537; 1.893019; 1.895098; 1.895653; 1.894913; 1.893006; 1.890399; 1.888734; 1.887435; 1.887001; 1.888054; 1.890164; 1.890597; 1.889423; 1.890953; 1.894874; 1.895133; 1.894273; 1.894085; 1.895594; 1.899635; 1.903100; 1.905702; 1.909559; 1.911170; 1.910389; 1.910247; 1.911402; 1.913000; 1.913895; 1.913579; 1.914174; 1.916059; 1.919579; 1.922564; 1.923848; 1.924952; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
931.6; 10:36:38; (); (); (); (); (); (); (); 1.730401; 1.729825; 1.729103; 1.728907; 1.728956; 1.729909; 1.731716; 1.732116; 1.732193; 1.733515; 1.734650; 1.734280; 1.733891; 1.733384; 1.732076; 1.731705; 1.732206; 1.732149; 1.731616; 1.731661; 1.731879; 1.730843; 1.731209; 1.733038; 1.735375; 1.737418; 1.738494; 1.740698; 1.747348; 1.754614; 1.760430; 1.764685; 1.769420; 1.773466; 1.774370; 1.773640; 1.772809; 1.771970; 1.770812; 1.769017; 1.768448; 1.768709; 1.767484; 1.763166; 1.758800; 1.755401; 1.752969; 1.750056; 1.746792; 1.745307; 1.745556; 1.746785; 1.746969; 1.746424; 1.745670; 1.744225; 1.742877; 1.741115; 1.738801; 1.735462; 1.731190; 1.725103; 1.720629; 1.718456; 1.716156; 1.713007; 1.711216; 1.710711; 1.708907; 1.705164; 1.700511; 1.696062; 1.693386; 1.692310; 1.693531; 1.697150; 1.701240; 1.703249; 1.704245; 1.706914; 1.710887; 1.711840; 1.710668; 1.711605; 1.715853; 1.721321; 1.725935; 1.729668; 1.731812; 1.732589; 1.731304; 1.730641; 1.732158; 1.733882; 1.735413; 1.737481; 1.739562; 1.742108; 1.744145; 1.745160; 1.746499; 1.747929; 1.746546; 1.745519; 1.744275; 1.742712; 1.741267; 1.739491; 1.737165; 1.733183; 1.729682; 1.727644; 1.725483; 1.722913; 1.719355; 1.713153; 1.707087; 1.706382; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
934.1; 10:36:46; (); (); (); (); (); (); (); 1.731276; 1.731153; 1.726163; 1.721589; 1.717782; 1.714409; 1.713068; 1.712618; 1.710521; 1.708365; 1.706710; 1.704714; 1.703086; 1.701865; 1.700982; 1.700158; 1.699740; 1.702790; 1.706352; 1.711441; 1.718237; 1.721474; 1.723440; 1.727403; 1.731134; 1.733392; 1.734849; 1.735766; 1.736193; 1.736089; 1.735536; 1.734929; 1.734176; 1.732819; 1.730688; 1.729494; 1.731048; 1.731902; 1.730951; 1.729767; 1.730431; 1.732376; 1.734688; 1.735786; 1.735985; 1.735880; 1.735645; 1.735471; 1.735827; 1.737073; 1.737523; 1.736273; 1.734554; 1.732957; 1.731388; 1.730509; 1.729165; 1.728420; 1.729339; 1.731866; 1.735234; 1.738315; 1.741697; 1.745297; 1.746926; 1.747069; 1.747972; 1.748947; 1.748823; 1.749453; 1.750955; 1.753048; 1.754064; 1.754137; 1.754283; 1.753637; 1.752038; 1.749270; 1.745649; 1.742030; 1.739142; 1.737802; 1.736370; 1.735727; 1.734568; 1.731297; 1.727469; 1.724710; 1.723339; 1.722220; 1.722364; 1.723667; 1.724063; 1.724670; 1.727400; 1.731244; 1.734848; 1.739312; 1.744723; 1.749022; 1.753118; 1.756506; 1.758930; 1.760044; 1.760071; 1.759154; 1.759008; 1.759744; 1.761013; 1.761522; 1.760228; 1.758502; 1.757458; 1.755419; 1.752718; 1.751261; 1.751797; 1.752595; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
936.5; 10:36:55; (); (); (); (); (); (); (); 1.731402; 1.733472; 1.733502; 1.734393; 1.735809; 1.736988; 1.737219; 1.737047; 1.737819; 1.738589; 1.740369; 1.741347; 1.740915; 1.741036; 1.740213; 1.738409; 1.737619; 1.737537; 1.736066; 1.732865; 1.729859; 1.728715; 1.729475; 1.729381; 1.728819; 1.728936; 1.730572; 1.732259; 1.731852; 1.730091; 1.729950; 1.731819; 1.735193; 1.739299; 1.742883; 1.746029; 1.748017; 1.747020; 1.747519; 1.748795; 1.748290; 1.746224; 1.745127; 1.744347; 1.744380; 1.743959; 1.741500; 1.736962; 1.732417; 1.728558; 1.725320; 1.722868; 1.722079; 1.722297; 1.722689; 1.722578; 1.722770; 1.722901; 1.723306; 1.723791; 1.723828; 1.724276; 1.725484; 1.726949; 1.727838; 1.729949; 1.732150; 1.733216; 1.731623; 1.730387; 1.730063; 1.729659; 1.731176; 1.734179; 1.736556; 1.738466; 1.738729; 1.737862; 1.737586; 1.738974; 1.741025; 1.744331; 1.747603; 1.749837; 1.751931; 1.755822; 1.760853; 1.764443; 1.765726; 1.766919; 1.769682; 1.772927; 1.776504; 1.781767; 1.785909; 1.787188; 1.786740; 1.787802; 1.790062; 1.790983; 1.790395; 1.788871; 1.785835; 1.784218; 1.783276; 1.779572; 1.774715; 1.769538; 1.764218; 1.760454; 1.757355; 1.755003; 1.751833; 1.748246; 1.744508; 1.740169; 1.735684; 1.734764; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
939.0; 10:37:04; (); (); (); (); (); (); (); 1.708843; 1.709743; 1.712307; 1.713603; 1.715849; 1.718822; 1.722211; 1.724509; 1.725432; 1.726791; 1.728445; 1.729835; 1.731062; 1.732760; 1.735022; 1.737848; 1.742377; 1.747051; 1.750792; 1.753801; 1.757111; 1.759388; 1.761435; 1.764444; 1.768156; 1.772562; 1.779004; 1.785720; 1.791020; 1.794668; 1.797497; 1.799391; 1.799543; 1.799290; 1.798928; 1.796883; 1.794039; 1.792847; 1.792909; 1.792601; 1.790895; 1.788148; 1.784253; 1.778085; 1.773926; 1.771124; 1.767295; 1.762237; 1.757023; 1.751489; 1.746342; 1.742952; 1.738120; 1.732958; 1.729072; 1.725113; 1.719709; 1.715879; 1.714957; 1.712983; 1.709708; 1.706911; 1.705240; 1.704394; 1.704011; 1.704182; 1.703759; 1.703800; 1.703480; 1.702134; 1.701098; 1.700998; 1.700281; 1.698809; 1.696693; 1.694810; 1.694110; 1.694177; 1.694629; 1.694831; 1.694350; 1.694478; 1.694280; 1.693965; 1.693737; 1.693310; 1.693060; 1.693263; 1.693594; 1.694005; 1.694684; 1.695431; 1.695812; 1.696078; 1.696589; 1.698361; 1.701992; 1.705178; 1.707752; 1.709678; 1.711784; 1.713398; 1.714712; 1.715993; 1.716827; 1.717654; 1.718575; 1.720278; 1.723176; 1.723823; 1.723090; 1.720995; 1.719811; 1.718922; 1.718679; 1.718554; 1.718714; 1.719264; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
941.5; 10:37:12; (); (); (); (); (); (); (); 1.708843; 1.731572; 1.732396; 1.732885; 1.731971; 1.731269; 1.731796; 1.730895; 1.727737; 1.723223; 1.719396; 1.716352; 1.713859; 1.712044; 1.711621; 1.712892; 1.712633; 1.710721; 1.709826; 1.710654; 1.711936; 1.711937; 1.714036; 1.718078; 1.719968; 1.722077; 1.726589; 1.731522; 1.735539; 1.738832; 1.740787; 1.743907; 1.748287; 1.749346; 1.748236; 1.745886; 1.743596; 1.742295; 1.742716; 1.744226; 1.743508; 1.740100; 1.737878; 1.737135; 1.736324; 1.735582; 1.734946; 1.734580; 1.735954; 1.738467; 1.741604; 1.744092; 1.745236; 1.744211; 1.743058; 1.745624; 1.749075; 1.752999; 1.757561; 1.760460; 1.762796; 1.763214; 1.762786; 1.762360; 1.762303; 1.762715; 1.762961; 1.762293; 1.761056; 1.760010; 1.759019; 1.759189; 1.757248; 1.753562; 1.750629; 1.747241; 1.746550; 1.748014; 1.748559; 1.746787; 1.745396; 1.745836; 1.745217; 1.745615; 1.746197; 1.745525; 1.745419; 1.747145; 1.748523; 1.749854; 1.750331; 1.748872; 1.747057; 1.746065; 1.745985; 1.744431; 1.740899; 1.739349; 1.739106; 1.738833; 1.737350; 1.733634; 1.730936; 1.728452; 1.725695; 1.723489; 1.722024; 1.720816; 1.719799; 1.719863; 1.720723; 1.721428; 1.722010; 1.722114; 1.722274; 1.722902; 1.724570; 1.724840; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
943.9; 10:37:21; (); (); (); (); (); (); (); 1.719475; 1.719927; 1.722491; 1.724302; 1.725514; 1.725835; 1.725584; 1.724971; 1.724057; 1.723782; 1.724102; 1.724350; 1.725267; 1.726521; 1.725897; 1.725335; 1.724935; 1.721667; 1.719140; 1.717251; 1.715596; 1.715678; 1.717076; 1.720851; 1.725551; 1.727482; 1.726970; 1.725307; 1.723965; 1.724664; 1.724181; 1.722897; 1.723102; 1.723803; 1.723740; 1.723861; 1.723738; 1.721742; 1.717026; 1.711332; 1.706715; 1.705498; 1.705026; 1.704018; 1.703035; 1.704160; 1.705605; 1.706311; 1.706267; 1.707549; 1.709080; 1.709987; 1.711889; 1.715250; 1.718771; 1.722788; 1.725659; 1.727725; 1.729356; 1.730208; 1.729815; 1.729739; 1.729528; 1.729138; 1.728217; 1.727769; 1.727767; 1.728079; 1.729543; 1.730889; 1.730813; 1.731340; 1.733099; 1.735942; 1.739388; 1.740625; 1.741283; 1.743085; 1.745134; 1.747998; 1.750160; 1.750764; 1.749828; 1.746458; 1.742524; 1.739561; 1.736411; 1.732981; 1.729683; 1.726627; 1.725730; 1.725236; 1.723672; 1.721952; 1.720078; 1.718323; 1.716287; 1.715252; 1.715440; 1.716161; 1.717161; 1.718759; 1.720622; 1.721357; 1.722094; 1.723954; 1.724972; 1.726126; 1.727248; 1.727526; 1.727149; 1.727686; 1.728415; 1.729318; 1.729904; 1.730821; 1.731341; 1.731867; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
946.4; 10:37:29; (); (); (); (); (); (); (); 1.714816; 1.714334; 1.714249; 1.714095; 1.714151; 1.714574; 1.715638; 1.716751; 1.718036; 1.719190; 1.720737; 1.724027; 1.728611; 1.732768; 1.736054; 1.737705; 1.738023; 1.738810; 1.741047; 1.741902; 1.742216; 1.742755; 1.745117; 1.748512; 1.750542; 1.750528; 1.748439; 1.745168; 1.743288; 1.742911; 1.742883; 1.743169; 1.742917; 1.742301; 1.743494; 1.744019; 1.742638; 1.738167; 1.732116; 1.728313; 1.727198; 1.727556; 1.727458; 1.727938; 1.728678; 1.730101; 1.733048; 1.735926; 1.737991; 1.738777; 1.741035; 1.745451; 1.750545; 1.754844; 1.758705; 1.762931; 1.763503; 1.761715; 1.758885; 1.757854; 1.757757; 1.755593; 1.752685; 1.749964; 1.746833; 1.743189; 1.739382; 1.733869; 1.729944; 1.725650; 1.720935; 1.720505; 1.723233; 1.725512; 1.724435; 1.721726; 1.720483; 1.719500; 1.717896; 1.718700; 1.720340; 1.720975; 1.722309; 1.725809; 1.729135; 1.730919; 1.731270; 1.731768; 1.733170; 1.736150; 1.739938; 1.742744; 1.745687; 1.749123; 1.750229; 1.750360; 1.751404; 1.753202; 1.753474; 1.752895; 1.752719; 1.752732; 1.750853; 1.748583; 1.746466; 1.744427; 1.743926; 1.745398; 1.747340; 1.748447; 1.748845; 1.749172; 1.749470; 1.749804; 1.750212; 1.750655; 1.751273; 1.752604; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
948.8; 10:37:38; (); (); (); (); (); (); (); 1.731198; 1.733960; 1.737894; 1.738399; 1.737207; 1.736442; 1.737466; 1.739329; 1.740559; 1.742127; 1.744004; 1.746720; 1.748949; 1.750625; 1.752645; 1.753348; 1.751369; 1.750486; 1.752726; 1.754923; 1.756081; 1.755435; 1.753998; 1.753279; 1.754274; 1.755295; 1.754888; 1.754145; 1.754033; 1.754403; 1.755107; 1.756476; 1.756143; 1.754740; 1.754584; 1.755515; 1.756487; 1.758610; 1.759955; 1.760017; 1.759509; 1.759229; 1.761427; 1.763683; 1.764296; 1.763949; 1.761786; 1.759621; 1.758070; 1.755593; 1.751842; 1.747116; 1.741085; 1.734085; 1.728402; 1.725079; 1.722348; 1.718324; 1.714554; 1.712604; 1.710559; 1.708473; 1.706565; 1.704763; 1.703428; 1.703515; 1.705242; 1.706576; 1.707971; 1.709252; 1.708890; 1.707106; 1.705357; 1.703141; 1.699965; 1.698823; 1.698984; 1.699385; 1.699456; 1.698695; 1.697593; 1.696210; 1.695195; 1.695258; 1.695861; 1.696017; 1.695606; 1.695395; 1.695584; 1.695709; 1.695284; 1.694970; 1.694540; 1.694410; 1.694883; 1.695551; 1.695839; 1.697191; 1.699042; 1.699826; 1.700750; 1.702181; 1.703529; 1.704562; 1.705952; 1.707904; 1.709701; 1.711327; 1.712824; 1.714265; 1.716172; 1.717830; 1.717692; 1.716304; 1.716114; 1.716512; 1.716803; 1.717235; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
951.3; 10:37:46; (); (); (); (); (); (); (); 1.760203; 1.758729; 1.755218; 1.751743; 1.749194; 1.748348; 1.748265; 1.749542; 1.750921; 1.749589; 1.744448; 1.737988; 1.732026; 1.730595; 1.731278; 1.729784; 1.727914; 1.727213; 1.726837; 1.726287; 1.724672; 1.722499; 1.720073; 1.718747; 1.718699; 1.719805; 1.720986; 1.722222; 1.720975; 1.718232; 1.716476; 1.715311; 1.713632; 1.711538; 1.709563; 1.707897; 1.706149; 1.703127; 1.698623; 1.694548; 1.691710; 1.688799; 1.685864; 1.683755; 1.682357; 1.680593; 1.680202; 1.680491; 1.680741; 1.680809; 1.680599; 1.681063; 1.681694; 1.682093; 1.682715; 1.683444; 1.686039; 1.687708; 1.688835; 1.690647; 1.693074; 1.694985; 1.695531; 1.695541; 1.695934; 1.696343; 1.696620; 1.697716; 1.699790; 1.702280; 1.705361; 1.708646; 1.713024; 1.715693; 1.716468; 1.716432; 1.716292; 1.717352; 1.719069; 1.720788; 1.721994; 1.722711; 1.723158; 1.723091; 1.722495; 1.721044; 1.717900; 1.714119; 1.712900; 1.712631; 1.712385; 1.712630; 1.712911; 1.713325; 1.713886; 1.714722; 1.715824; 1.717089; 1.718579; 1.720041; 1.721162; 1.722461; 1.723780; 1.724898; 1.726336; 1.727917; 1.729112; 1.730072; 1.731662; 1.733358; 1.733826; 1.734178; 1.734425; 1.734681; 1.734934; 1.735626; 1.736582; 1.737126; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
953.8; 10:37:55; (); (); (); (); (); (); (); 1.694068; 1.694770; 1.695892; 1.697121; 1.699156; 1.700221; 1.700729; 1.701029; 1.701560; 1.702668; 1.703510; 1.704042; 1.704560; 1.705204; 1.705836; 1.706557; 1.707447; 1.708214; 1.709713; 1.711871; 1.714037; 1.715548; 1.717436; 1.719379; 1.721278; 1.723604; 1.726390; 1.729150; 1.732418; 1.736489; 1.739851; 1.741814; 1.743463; 1.744539; 1.744743; 1.744518; 1.744848; 1.746291; 1.748949; 1.751559; 1.752916; 1.752390; 1.751892; 1.751716; 1.750470; 1.748746; 1.750390; 1.753160; 1.754344; 1.754265; 1.754767; 1.755078; 1.753463; 1.750830; 1.749301; 1.749376; 1.749263; 1.748236; 1.748352; 1.748206; 1.745632; 1.740627; 1.736528; 1.734821; 1.734315; 1.736530; 1.738785; 1.738838; 1.737151; 1.734271; 1.731460; 1.731962; 1.732852; 1.730830; 1.730558; 1.733395; 1.735884; 1.735798; 1.734387; 1.731750; 1.726620; 1.721096; 1.719333; 1.719679; 1.719339; 1.718875; 1.717023; 1.716424; 1.719343; 1.721746; 1.722071; 1.722221; 1.723864; 1.726617; 1.730224; 1.732731; 1.734505; 1.737097; 1.738668; 1.740428; 1.742425; 1.743387; 1.743124; 1.740390; 1.736962; 1.734614; 1.733354; 1.731950; 1.730177; 1.728379; 1.728300; 1.728572; 1.727441; 1.726683; 1.725524; 1.724455; 1.724305; 1.724643; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
966.3; 10:38:38; (); (); (); (); (); (); (); 1.744086; 1.745969; 1.748758; 1.749931; 1.748205; 1.746235; 1.745054; 1.744055; 1.742859; 1.743901; 1.745321; 1.745903; 1.746138; 1.747275; 1.747940; 1.748083; 1.748777; 1.749497; 1.750856; 1.754561; 1.759920; 1.764750; 1.768426; 1.770851; 1.771025; 1.772534; 1.777525; 1.782354; 1.784807; 1.786056; 1.786958; 1.787229; 1.785919; 1.783708; 1.782067; 1.781315; 1.781020; 1.781598; 1.784328; 1.787497; 1.789276; 1.790988; 1.793009; 1.794937; 1.795680; 1.795720; 1.796293; 1.798279; 1.800319; 1.800158; 1.798903; 1.798809; 1.798449; 1.795055; 1.791137; 1.787447; 1.783366; 1.779255; 1.775263; 1.772901; 1.770703; 1.768252; 1.765517; 1.762672; 1.760495; 1.759509; 1.758973; 1.757693; 1.756302; 1.753883; 1.751888; 1.750556; 1.749894; 1.748994; 1.746538; 1.742948; 1.739487; 1.735799; 1.735041; 1.735561; 1.732633; 1.727652; 1.724949; 1.725731; 1.728408; 1.728362; 1.727329; 1.725340; 1.722931; 1.722636; 1.724958; 1.726533; 1.727700; 1.727421; 1.726447; 1.727742; 1.729275; 1.728825; 1.726200; 1.723669; 1.723741; 1.722862; 1.721973; 1.722505; 1.722476; 1.722199; 1.723432; 1.724743; 1.725992; 1.727282; 1.728833; 1.729692; 1.730883; 1.732855; 1.734740; 1.735009; 1.737039; 1.739614; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
968.7; 10:38:47; (); (); (); (); (); (); (); 1.777112; 1.773488; 1.772020; 1.770233; 1.768238; 1.766929; 1.766753; 1.766125; 1.763959; 1.763625; 1.763148; 1.761580; 1.761874; 1.763274; 1.764935; 1.767241; 1.770232; 1.773850; 1.778140; 1.781974; 1.784496; 1.788088; 1.792054; 1.792524; 1.791674; 1.794035; 1.796037; 1.798500; 1.800623; 1.800949; 1.798658; 1.794646; 1.790221; 1.787633; 1.786674; 1.783801; 1.778106; 1.771177; 1.767118; 1.765256; 1.760392; 1.755152; 1.750951; 1.747094; 1.743429; 1.741832; 1.742582; 1.742619; 1.739002; 1.734305; 1.731558; 1.730744; 1.729797; 1.728983; 1.727803; 1.726019; 1.723867; 1.722021; 1.718843; 1.716129; 1.713225; 1.709369; 1.705633; 1.703394; 1.701838; 1.700466; 1.699645; 1.698968; 1.697711; 1.696658; 1.695814; 1.694460; 1.692718; 1.691985; 1.691994; 1.692248; 1.692952; 1.693883; 1.694536; 1.695480; 1.696133; 1.696404; 1.696449; 1.697050; 1.697837; 1.698709; 1.699894; 1.700984; 1.702032; 1.703095; 1.704605; 1.705845; 1.706389; 1.706989; 1.707485; 1.708255; 1.709453; 1.711150; 1.712464; 1.713784; 1.714831; 1.716003; 1.717837; 1.719594; 1.721221; 1.723279; 1.725743; 1.727414; 1.729018; 1.730709; 1.732041; 1.733166; 1.734114; 1.735296; 1.736640; 1.737964; 1.738925; 1.739337; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
971.2; 10:38:56; (); (); (); (); (); (); (); 1.728406; 1.730615; 1.737493; 1.742986; 1.746800; 1.748964; 1.749561; 1.750668; 1.753598; 1.757924; 1.761753; 1.766240; 1.768728; 1.769416; 1.769774; 1.769783; 1.769548; 1.766003; 1.763504; 1.762307; 1.759964; 1.756502; 1.751677; 1.744848; 1.735943; 1.728625; 1.725975; 1.724686; 1.722969; 1.721840; 1.722012; 1.721746; 1.720362; 1.718117; 1.714958; 1.713501; 1.714928; 1.718355; 1.724224; 1.729510; 1.732865; 1.733332; 1.735456; 1.740475; 1.744210; 1.743798; 1.742375; 1.741767; 1.741356; 1.741250; 1.741062; 1.740049; 1.737242; 1.733112; 1.729120; 1.727065; 1.724335; 1.719124; 1.713958; 1.710937; 1.709565; 1.708801; 1.708150; 1.707881; 1.707954; 1.708171; 1.709972; 1.713634; 1.718391; 1.720682; 1.720877; 1.721621; 1.722179; 1.722746; 1.723393; 1.723524; 1.724268; 1.725953; 1.726069; 1.725162; 1.723567; 1.720812; 1.715904; 1.710607; 1.709103; 1.708343; 1.706832; 1.705483; 1.703789; 1.701940; 1.700365; 1.697935; 1.694767; 1.693104; 1.692890; 1.693151; 1.693686; 1.694420; 1.695640; 1.696209; 1.696707; 1.698698; 1.700459; 1.702522; 1.705431; 1.708416; 1.711943; 1.715145; 1.717988; 1.719657; 1.720935; 1.722336; 1.723563; 1.724395; 1.725194; 1.726299; 1.727416; 1.728532; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
973.6; 10:39:04; (); (); (); (); (); (); (); 1.695691; 1.695248; 1.695934; 1.698216; 1.699681; 1.700808; 1.701765; 1.702821; 1.704353; 1.705507; 1.706702; 1.707737; 1.708196; 1.708660; 1.708528; 1.708687; 1.710203; 1.710634; 1.708678; 1.707025; 1.707019; 1.708016; 1.707840; 1.706296; 1.705298; 1.706083; 1.706999; 1.707295; 1.707644; 1.707356; 1.708029; 1.709448; 1.710637; 1.711744; 1.712553; 1.711315; 1.709242; 1.708452; 1.708924; 1.709118; 1.708190; 1.708288; 1.709515; 1.709275; 1.708865; 1.708425; 1.707023; 1.705781; 1.707275; 1.709579; 1.711159; 1.712864; 1.715599; 1.719425; 1.723030; 1.724648; 1.724307; 1.723196; 1.723753; 1.725698; 1.726891; 1.727132; 1.725990; 1.723635; 1.720824; 1.719172; 1.717594; 1.714782; 1.710709; 1.707829; 1.706369; 1.706219; 1.706307; 1.705740; 1.704283; 1.703355; 1.703756; 1.705385; 1.707481; 1.709703; 1.712440; 1.714293; 1.716295; 1.718739; 1.721060; 1.722834; 1.724006; 1.725105; 1.726447; 1.728113; 1.729049; 1.729347; 1.728553; 1.727386; 1.726696; 1.725376; 1.724506; 1.723853; 1.723120; 1.722336; 1.721682; 1.721014; 1.720897; 1.720802; 1.720843; 1.721226; 1.721955; 1.722972; 1.724051; 1.724829; 1.725352; 1.725884; 1.726438; 1.727016; 1.727721; 1.728479; 1.729440; 1.729664; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
976.1; 10:39:13; (); (); (); (); (); (); (); 1.684417; 1.684327; 1.684661; 1.685343; 1.685982; 1.686688; 1.687323; 1.687353; 1.687307; 1.688311; 1.689076; 1.689861; 1.690598; 1.690700; 1.690620; 1.691144; 1.692018; 1.692533; 1.692394; 1.692238; 1.693125; 1.694939; 1.696896; 1.698428; 1.699056; 1.700247; 1.700898; 1.702035; 1.704169; 1.706734; 1.708719; 1.710075; 1.711610; 1.714285; 1.716559; 1.716774; 1.716757; 1.717494; 1.719794; 1.723003; 1.726481; 1.730557; 1.732395; 1.732978; 1.734922; 1.738329; 1.741043; 1.743171; 1.746245; 1.750886; 1.755525; 1.760221; 1.763418; 1.763711; 1.762759; 1.762317; 1.762769; 1.765140; 1.767702; 1.766988; 1.764294; 1.761967; 1.759932; 1.756267; 1.751201; 1.746012; 1.740449; 1.735101; 1.731065; 1.726677; 1.721670; 1.717527; 1.712746; 1.707362; 1.703415; 1.701872; 1.701050; 1.699594; 1.697555; 1.695953; 1.695515; 1.695426; 1.695041; 1.694855; 1.695048; 1.695473; 1.695359; 1.695821; 1.697404; 1.701086; 1.704573; 1.705228; 1.706262; 1.707400; 1.708250; 1.708838; 1.709621; 1.711118; 1.713509; 1.714536; 1.714987; 1.715247; 1.715097; 1.714703; 1.712120; 1.708671; 1.708060; 1.708306; 1.709474; 1.710673; 1.711704; 1.712527; 1.712161; 1.711273; 1.711592; 1.712345; 1.713939; 1.716415; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
978.5; 10:39:21; (); (); (); (); (); (); (); 1.743651; 1.747942; 1.747148; 1.745700; 1.745108; 1.744905; 1.744778; 1.745692; 1.748484; 1.751066; 1.752882; 1.755021; 1.756265; 1.755286; 1.752979; 1.750898; 1.750228; 1.751755; 1.753962; 1.755319; 1.755918; 1.755427; 1.753907; 1.752254; 1.750082; 1.746634; 1.742162; 1.737381; 1.733099; 1.727981; 1.722297; 1.716118; 1.709575; 1.704959; 1.699867; 1.693299; 1.688282; 1.685647; 1.681403; 1.676819; 1.675262; 1.675193; 1.676199; 1.678490; 1.680642; 1.682665; 1.684588; 1.686494; 1.688685; 1.690245; 1.691435; 1.692696; 1.693899; 1.695401; 1.696415; 1.698229; 1.699919; 1.700615; 1.700755; 1.701505; 1.703280; 1.704368; 1.704567; 1.703101; 1.703068; 1.704533; 1.705787; 1.705907; 1.705947; 1.705900; 1.704410; 1.702584; 1.701097; 1.699287; 1.697203; 1.695339; 1.694271; 1.692806; 1.691744; 1.691061; 1.690401; 1.689959; 1.689829; 1.690331; 1.691438; 1.693537; 1.695716; 1.697065; 1.697895; 1.698849; 1.700939; 1.703712; 1.706511; 1.708779; 1.710591; 1.711937; 1.713431; 1.714934; 1.715847; 1.716594; 1.717012; 1.717784; 1.719256; 1.720954; 1.722620; 1.723668; 1.724409; 1.725243; 1.726852; 1.728306; 1.729307; 1.730001; 1.730957; 1.732055; 1.732873; 1.734127; 1.735257; 1.735650; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
981.0; 10:39:30; (); (); (); (); (); (); (); 1.753545; 1.751624; 1.747741; 1.744183; 1.740624; 1.737208; 1.733712; 1.730129; 1.724935; 1.721473; 1.720604; 1.720808; 1.719462; 1.715685; 1.711736; 1.708366; 1.706055; 1.705117; 1.705245; 1.705995; 1.707676; 1.709193; 1.710457; 1.711220; 1.711512; 1.710997; 1.709987; 1.709156; 1.709937; 1.711122; 1.711654; 1.712285; 1.715821; 1.720297; 1.724527; 1.728349; 1.732412; 1.737709; 1.742174; 1.746029; 1.749704; 1.752252; 1.754411; 1.755707; 1.756382; 1.757687; 1.758618; 1.756004; 1.752591; 1.749314; 1.744627; 1.739439; 1.733568; 1.728106; 1.722347; 1.716698; 1.712103; 1.709114; 1.707107; 1.705766; 1.704088; 1.702002; 1.700496; 1.698722; 1.697572; 1.698027; 1.698228; 1.698455; 1.699082; 1.700033; 1.701104; 1.702225; 1.703045; 1.704371; 1.705201; 1.705764; 1.706746; 1.708118; 1.710236; 1.711285; 1.711524; 1.712206; 1.712934; 1.713769; 1.714956; 1.715774; 1.716217; 1.716307; 1.715578; 1.714145; 1.712544; 1.711241; 1.709501; 1.707417; 1.705804; 1.705183; 1.705339; 1.704642; 1.703029; 1.701154; 1.699342; 1.697689; 1.696317; 1.695508; 1.695425; 1.695671; 1.695835; 1.696242; 1.696527; 1.696778; 1.696270; 1.695087; 1.694476; 1.694411; 1.694672; 1.695520; 1.696829; 1.697808; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
