Roll Number; 1
Recipe Name; FP 4577_360 GSM
Start Time; 2017-11-15; 11:55:22
File Name; D:\Mahlo\TR\171115115522FP 4577_360 GSM1_XMF2.txt

35949.9; 11:57:23; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); -606.443214; -592.398834; -537.121391; -488.250589; -447.181368; -412.719202; -379.168749; -353.898573; -324.451923; -280.129957; -235.581708; -191.370618; -152.769196; -114.076304; -69.781262; -31.089392; -0.711398; 2.048408; 2.045232; 2.041764; 2.040850; 2.041676; 2.041745; 2.041150; 2.041372; 2.043397; 2.045977; 2.048001; 2.048786; 2.048779; 2.048761; 2.049313; 2.051011; 2.054236; 2.058669; 2.062731; 2.065108; 2.068661; 2.072849; 2.074559; 2.073915; 2.072361; 2.072202; 2.073849; 2.075392; 2.076632; 2.077413; 2.077017; 2.075649; 2.073479; 2.071267; 2.070791; 2.070197; 2.069236; 2.068304; 2.068161; 2.069883; 2.072287; 2.073961; 2.076307; 2.078196; 2.079762; 2.083532; 2.088147; 2.091309; 2.093960; 2.096009; 2.097273; 2.097790; 2.098767; 2.099121; 2.097219; 2.095127; 2.093427; 2.091188; 2.089923; 2.089302; 2.089038; 2.088876; 2.087518; 2.085472; 2.083103; 2.081852; 2.082304; 2.083262; 2.083650; 2.084463; 2.085500; 2.086650; 2.088710; 2.089083; 2.088043; 2.086189; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35978.0; 11:58:58; (); (); (); (); (); (); (); 1.934398; 1.934112; 1.932549; 1.931327; 1.930155; 1.928741; 1.928410; 1.928872; 1.935475; 1.935864; 1.932469; 1.928432; 1.922598; 1.917254; 1.912614; 1.908982; 1.906700; 1.904806; 1.903672; 1.903701; 1.904749; 1.904909; 1.904112; 1.902745; 1.901912; 1.902404; 1.903597; 1.904858; 1.906219; 1.907008; 1.906851; 1.906007; 1.906179; 1.906080; 1.904867; 1.902870; 1.900988; 1.902386; 1.904633; 1.905159; 1.904271; 1.902850; 1.901634; 1.900655; 1.899413; 1.899155; 1.899883; 1.900867; 1.900520; 1.899773; 1.900321; 1.901726; 1.900447; 1.898625; 1.897791; 1.897899; 1.898203; 1.897495; 1.897593; 1.899503; 1.901736; 1.902815; 1.902958; 1.903502; 1.904367; 1.904463; 1.903713; 1.903969; 1.904427; 1.902764; 1.900132; 1.898143; 1.897076; 1.896107; 1.894012; 1.890047; 1.885636; 1.882350; 1.880850; 1.880120; 1.878830; 1.877234; 1.875955; 1.875734; 1.877592; 1.880224; 1.880834; 1.880637; 1.880663; 1.882247; 1.884907; 1.887827; 1.890161; 1.890770; 1.888930; 1.887304; 1.886459; 1.886455; 1.886602; 1.884780; 1.883071; 1.882706; 1.882704; 1.881328; 1.879161; 1.877501; 1.873836; 1.871403; 1.869288; 1.861935; 1.850352; 1.847504; 1.844298; 1.840101; 1.837188; 1.833218; 1.827574; 1.822960; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35980.5; 11:59:06; (); (); (); (); (); (); (); (); 1.855009; 1.859967; 1.865253; 1.868095; 1.870264; 1.871105; 1.871103; 1.874036; 1.884572; 1.886929; 1.886638; 1.885848; 1.884846; 1.886064; 1.888477; 1.891044; 1.891461; 1.890298; 1.889786; 1.889728; 1.890934; 1.893416; 1.896541; 1.897802; 1.897952; 1.897972; 1.897488; 1.897059; 1.895731; 1.894582; 1.894331; 1.893840; 1.892390; 1.891068; 1.890367; 1.889479; 1.888207; 1.888105; 1.889092; 1.890812; 1.892186; 1.893410; 1.894756; 1.895296; 1.894364; 1.894347; 1.895017; 1.896220; 1.897568; 1.898779; 1.899975; 1.900724; 1.899477; 1.897558; 1.895932; 1.895813; 1.895258; 1.893510; 1.893206; 1.894010; 1.893564; 1.892922; 1.893407; 1.893881; 1.893174; 1.891440; 1.890088; 1.889357; 1.888346; 1.886101; 1.883671; 1.882941; 1.883379; 1.883501; 1.883287; 1.883083; 1.882534; 1.881661; 1.880698; 1.880158; 1.879970; 1.880470; 1.882586; 1.885180; 1.887938; 1.890731; 1.892947; 1.893557; 1.893166; 1.892843; 1.893196; 1.894006; 1.895064; 1.895942; 1.896460; 1.896331; 1.895566; 1.893438; 1.890967; 1.888848; 1.886571; 1.885303; 1.885037; 1.884765; 1.884679; 1.884573; 1.884106; 1.882581; 1.878619; 1.870073; 1.858116; 1.855572; 1.853512; 1.852124; 1.851340; 1.848572; 1.841721; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35983.0; 11:59:15; (); (); (); (); (); (); (); (); 1.888367; 1.888904; 1.889833; 1.892118; 1.894406; 1.894865; 1.894942; 1.901770; 1.902479; 1.899566; 1.896931; 1.894391; 1.891148; 1.887335; 1.883588; 1.881424; 1.880669; 1.878867; 1.874972; 1.872192; 1.872345; 1.874312; 1.877112; 1.880380; 1.882107; 1.882544; 1.882187; 1.880172; 1.878296; 1.878142; 1.878707; 1.878591; 1.878332; 1.880399; 1.882098; 1.881350; 1.880032; 1.880355; 1.881696; 1.882392; 1.882041; 1.882700; 1.886708; 1.891779; 1.895578; 1.899040; 1.902292; 1.905871; 1.907755; 1.908176; 1.909384; 1.910658; 1.910896; 1.910632; 1.910032; 1.909591; 1.908482; 1.906385; 1.903219; 1.899325; 1.895964; 1.892982; 1.890274; 1.887664; 1.885513; 1.883338; 1.880769; 1.878333; 1.876044; 1.875403; 1.875734; 1.876041; 1.877627; 1.879810; 1.882035; 1.884184; 1.885901; 1.888010; 1.890399; 1.892370; 1.894577; 1.897374; 1.899795; 1.901909; 1.903179; 1.903571; 1.903206; 1.901877; 1.899689; 1.897365; 1.894885; 1.892446; 1.890920; 1.890234; 1.889896; 1.889130; 1.886868; 1.884634; 1.882671; 1.881493; 1.880600; 1.879518; 1.877975; 1.877174; 1.877359; 1.876542; 1.874782; 1.871531; 1.866915; 1.850915; 1.844458; 1.841638; 1.838116; 1.834323; 1.829577; 1.825805; 1.822348; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35985.5; 11:59:23; (); (); (); (); (); (); (); 1.845393; 1.847633; 1.848079; 1.848100; 1.847387; 1.847748; 1.848807; 1.850929; 1.857528; 1.868867; 1.869499; 1.867693; 1.868627; 1.870877; 1.873929; 1.876387; 1.879594; 1.883050; 1.885591; 1.889529; 1.891927; 1.893663; 1.895360; 1.897401; 1.899613; 1.901224; 1.902057; 1.902356; 1.903129; 1.903785; 1.904658; 1.904956; 1.905455; 1.907341; 1.908684; 1.910786; 1.913858; 1.915524; 1.915861; 1.916714; 1.918072; 1.918552; 1.918399; 1.917822; 1.916299; 1.914445; 1.913745; 1.913470; 1.913677; 1.913560; 1.912724; 1.911592; 1.911047; 1.910040; 1.908413; 1.907166; 1.906828; 1.905997; 1.903740; 1.902387; 1.902522; 1.902773; 1.903307; 1.902784; 1.902455; 1.902511; 1.903056; 1.903522; 1.904138; 1.904220; 1.903480; 1.903171; 1.904859; 1.907163; 1.908918; 1.909777; 1.909932; 1.910157; 1.910875; 1.910270; 1.908619; 1.905838; 1.903113; 1.901787; 1.901306; 1.900697; 1.900164; 1.898892; 1.897645; 1.895888; 1.893290; 1.891325; 1.889924; 1.888636; 1.888134; 1.888240; 1.887454; 1.885994; 1.884879; 1.884797; 1.885698; 1.885600; 1.884100; 1.883129; 1.882639; 1.880672; 1.878038; 1.876107; 1.873753; 1.868823; 1.857888; 1.847735; 1.847067; 1.845447; 1.842207; 1.836652; 1.830240; 1.823514; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35988.0; 11:59:32; (); (); (); (); (); (); (); 1.869816; 1.874383; 1.876380; 1.876206; 1.875701; 1.874645; 1.873899; 1.877004; 1.888972; 1.891373; 1.886647; 1.881958; 1.879399; 1.877744; 1.876312; 1.873896; 1.871720; 1.871615; 1.872485; 1.873248; 1.873968; 1.874595; 1.875195; 1.875777; 1.877234; 1.879839; 1.882267; 1.883311; 1.883696; 1.883163; 1.881824; 1.880573; 1.879505; 1.879052; 1.879318; 1.880254; 1.881094; 1.880570; 1.879766; 1.879901; 1.881286; 1.883565; 1.885157; 1.885694; 1.886909; 1.889377; 1.892837; 1.896718; 1.899439; 1.900756; 1.901896; 1.903298; 1.904281; 1.904670; 1.904246; 1.903545; 1.901973; 1.900793; 1.902166; 1.904174; 1.904717; 1.903084; 1.900104; 1.897551; 1.896221; 1.895461; 1.894602; 1.894568; 1.893893; 1.892267; 1.889696; 1.887929; 1.886592; 1.883711; 1.880777; 1.879430; 1.880123; 1.882607; 1.885922; 1.889255; 1.891847; 1.893556; 1.894716; 1.895186; 1.896604; 1.899450; 1.901582; 1.903038; 1.904700; 1.905916; 1.905918; 1.904277; 1.901305; 1.897743; 1.895446; 1.894050; 1.892734; 1.891544; 1.892033; 1.891084; 1.887867; 1.885368; 1.884167; 1.884210; 1.884262; 1.884861; 1.885666; 1.886509; 1.884801; 1.875104; 1.859861; 1.855680; 1.853140; 1.850298; 1.848224; 1.845887; 1.843443; 1.839363; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35990.5; 11:59:40; (); (); (); (); (); (); (); 1.799808; 1.806136; 1.812430; 1.818483; 1.823549; 1.827739; 1.830915; 1.834258; 1.852195; 1.866731; 1.871417; 1.872405; 1.873060; 1.873222; 1.873310; 1.874517; 1.874928; 1.875159; 1.874932; 1.874862; 1.875076; 1.876433; 1.877898; 1.879892; 1.881793; 1.883169; 1.884808; 1.886227; 1.887710; 1.888380; 1.889127; 1.891121; 1.892344; 1.892891; 1.894262; 1.895848; 1.896929; 1.897713; 1.899073; 1.900357; 1.900688; 1.899485; 1.898200; 1.898118; 1.899789; 1.901384; 1.902854; 1.905367; 1.909534; 1.912671; 1.914191; 1.915393; 1.915581; 1.914443; 1.913474; 1.913819; 1.915501; 1.916247; 1.915603; 1.915339; 1.915555; 1.915039; 1.913969; 1.912570; 1.911336; 1.910547; 1.910826; 1.912414; 1.914147; 1.914855; 1.915138; 1.916384; 1.918902; 1.921034; 1.921509; 1.921209; 1.921935; 1.923434; 1.924269; 1.925434; 1.926216; 1.924502; 1.920466; 1.918467; 1.919491; 1.920649; 1.919393; 1.918004; 1.918329; 1.918397; 1.916731; 1.913579; 1.910259; 1.907032; 1.904115; 1.901491; 1.901223; 1.903528; 1.905353; 1.904091; 1.901408; 1.898317; 1.895410; 1.892092; 1.888984; 1.887359; 1.885580; 1.882853; 1.880560; 1.877683; 1.869901; 1.859307; 1.855073; 1.849221; 1.844070; 1.839860; 1.836778; 1.832695; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35993.0; 11:59:49; (); (); (); (); (); (); (); 1.886805; 1.891123; 1.894709; 1.897409; 1.899775; 1.901462; 1.902138; 1.905007; 1.914920; 1.918406; 1.917599; 1.916377; 1.915007; 1.914256; 1.914525; 1.914440; 1.913230; 1.912186; 1.911569; 1.911273; 1.910308; 1.908788; 1.908570; 1.909932; 1.911428; 1.912167; 1.912137; 1.911570; 1.911319; 1.911083; 1.910996; 1.911586; 1.911434; 1.910060; 1.907289; 1.905811; 1.905841; 1.905684; 1.904051; 1.902514; 1.900775; 1.898682; 1.896834; 1.895557; 1.893741; 1.890992; 1.889085; 1.888585; 1.888271; 1.888384; 1.888644; 1.889614; 1.892072; 1.894104; 1.894007; 1.893707; 1.893972; 1.894647; 1.895124; 1.896481; 1.898828; 1.900605; 1.901863; 1.903649; 1.905731; 1.906837; 1.906147; 1.903846; 1.902074; 1.902049; 1.902468; 1.902651; 1.902301; 1.901177; 1.898996; 1.895929; 1.892987; 1.891225; 1.890268; 1.889115; 1.887820; 1.887059; 1.887813; 1.889324; 1.889373; 1.888671; 1.887985; 1.887870; 1.888467; 1.889075; 1.889396; 1.889957; 1.889086; 1.887728; 1.886891; 1.886445; 1.885607; 1.883568; 1.881585; 1.879776; 1.879055; 1.878308; 1.878307; 1.878598; 1.878877; 1.879669; 1.879143; 1.879290; 1.878642; 1.873619; 1.860478; 1.855509; 1.853693; 1.850704; 1.848728; 1.846666; 1.844600; 1.839469; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35995.5; 11:59:58; (); (); (); (); (); (); (); 1.872906; 1.876431; 1.876201; 1.874889; 1.873393; 1.873299; 1.874199; 1.875306; 1.884268; 1.896617; 1.899071; 1.897362; 1.895905; 1.895800; 1.894431; 1.892878; 1.891406; 1.893647; 1.897567; 1.901262; 1.903969; 1.906365; 1.907830; 1.909416; 1.912253; 1.915497; 1.918135; 1.917973; 1.915901; 1.914562; 1.914454; 1.915294; 1.914800; 1.912312; 1.909501; 1.907611; 1.906759; 1.906910; 1.906645; 1.903932; 1.900160; 1.897064; 1.895130; 1.894065; 1.894438; 1.894992; 1.893828; 1.892824; 1.893983; 1.895621; 1.896099; 1.895162; 1.893314; 1.891940; 1.891357; 1.890932; 1.891521; 1.894201; 1.896976; 1.898529; 1.900371; 1.903200; 1.905392; 1.905933; 1.906159; 1.906279; 1.906333; 1.907790; 1.910204; 1.911933; 1.912619; 1.911869; 1.910009; 1.906455; 1.901807; 1.898425; 1.895874; 1.894034; 1.892538; 1.891030; 1.890740; 1.891477; 1.891127; 1.890022; 1.889283; 1.889260; 1.889194; 1.890011; 1.892428; 1.894028; 1.894343; 1.894572; 1.896131; 1.898492; 1.900213; 1.901571; 1.902652; 1.902942; 1.902278; 1.901419; 1.901699; 1.902663; 1.902656; 1.902848; 1.903882; 1.904624; 1.903051; 1.899575; 1.895763; 1.890815; 1.881373; 1.866455; 1.857844; 1.854598; 1.851834; 1.847185; 1.840340; 1.832114; 1.823723; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
35998.0; 12:00:06; (); (); (); (); (); (); (); 1.904855; 1.906656; 1.905587; 1.902982; 1.901836; 1.903052; 1.904634; 1.908956; 1.919463; 1.920460; 1.916251; 1.910561; 1.904797; 1.899797; 1.896127; 1.893426; 1.891707; 1.890931; 1.890677; 1.890408; 1.889542; 1.888738; 1.888420; 1.887690; 1.887452; 1.888169; 1.888733; 1.888752; 1.888767; 1.888817; 1.888427; 1.889439; 1.891278; 1.892222; 1.891139; 1.889379; 1.888720; 1.889016; 1.890285; 1.892011; 1.894185; 1.896817; 1.898694; 1.899553; 1.899662; 1.899685; 1.898943; 1.897750; 1.897736; 1.899153; 1.899783; 1.898641; 1.897352; 1.896743; 1.896717; 1.896158; 1.895238; 1.895873; 1.896941; 1.897759; 1.899839; 1.902531; 1.904216; 1.904767; 1.905593; 1.907445; 1.908606; 1.908093; 1.907621; 1.906855; 1.906443; 1.905990; 1.904100; 1.902742; 1.901755; 1.899540; 1.896042; 1.893114; 1.890821; 1.888425; 1.886628; 1.886166; 1.886500; 1.885600; 1.883953; 1.882309; 1.881186; 1.880375; 1.878173; 1.875821; 1.873656; 1.870982; 1.869660; 1.870318; 1.870203; 1.869247; 1.868878; 1.869038; 1.869714; 1.869778; 1.870597; 1.869955; 1.869647; 1.869135; 1.868984; 1.869631; 1.869306; 1.868006; 1.864729; 1.859699; 1.841875; 1.830422; 1.825588; 1.818977; 1.813272; 1.806976; 1.801836; 1.793493; 1.787787; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36000.5; 12:00:15; (); (); (); (); (); (); (); 1.904855; 1.870229; 1.873290; 1.874513; 1.876215; 1.878122; 1.877805; 1.876255; 1.878761; 1.886816; 1.887353; 1.885436; 1.884811; 1.884978; 1.886103; 1.886615; 1.887244; 1.888513; 1.890456; 1.891831; 1.892577; 1.895598; 1.898935; 1.901050; 1.901859; 1.901809; 1.902166; 1.901943; 1.900867; 1.898841; 1.897131; 1.895196; 1.893327; 1.891821; 1.889947; 1.888765; 1.888821; 1.890209; 1.891814; 1.893380; 1.895258; 1.896978; 1.899139; 1.901426; 1.903716; 1.906577; 1.909321; 1.911571; 1.913202; 1.914086; 1.914047; 1.912473; 1.909615; 1.907509; 1.906045; 1.904075; 1.903024; 1.903100; 1.902786; 1.901793; 1.900209; 1.898029; 1.895043; 1.891386; 1.888283; 1.886273; 1.884182; 1.881820; 1.879892; 1.878480; 1.877102; 1.876946; 1.877691; 1.877826; 1.877197; 1.876453; 1.875015; 1.874744; 1.876717; 1.879064; 1.880442; 1.881529; 1.883124; 1.884465; 1.885146; 1.885559; 1.884524; 1.883535; 1.883226; 1.882477; 1.881587; 1.882180; 1.882984; 1.883696; 1.885017; 1.886164; 1.887255; 1.888768; 1.890045; 1.890297; 1.889967; 1.890009; 1.889973; 1.890351; 1.891241; 1.891436; 1.890875; 1.889558; 1.888196; 1.886853; 1.881650; 1.870742; 1.863879; 1.861142; 1.859521; 1.857981; 1.854652; 1.847785; 1.842086; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36002.9; 12:00:24; (); (); (); (); (); (); (); 1.974903; 1.969938; 1.963964; 1.959241; 1.955282; 1.952639; 1.950109; 1.950315; 1.955111; 1.950537; 1.940409; 1.930496; 1.919851; 1.910082; 1.901860; 1.897093; 1.894430; 1.891815; 1.888843; 1.885159; 1.880590; 1.878067; 1.876739; 1.875754; 1.875826; 1.876739; 1.877841; 1.879711; 1.883014; 1.886557; 1.889091; 1.890841; 1.892872; 1.895893; 1.898962; 1.901815; 1.903517; 1.904763; 1.906208; 1.906723; 1.907023; 1.907094; 1.905737; 1.903687; 1.901633; 1.899062; 1.896830; 1.895391; 1.895167; 1.896474; 1.897674; 1.898313; 1.898656; 1.899259; 1.900538; 1.901456; 1.902815; 1.904880; 1.906252; 1.907928; 1.910537; 1.913376; 1.915205; 1.914243; 1.912093; 1.910236; 1.908915; 1.906856; 1.904301; 1.902209; 1.899918; 1.896620; 1.893508; 1.891759; 1.890958; 1.889686; 1.888712; 1.888995; 1.890287; 1.891049; 1.890950; 1.890254; 1.890929; 1.892344; 1.893122; 1.894251; 1.895956; 1.896503; 1.896211; 1.895286; 1.893977; 1.891482; 1.887823; 1.884449; 1.881819; 1.880157; 1.879118; 1.877571; 1.875744; 1.873697; 1.870835; 1.867430; 1.867180; 1.869448; 1.871837; 1.874784; 1.876410; 1.879280; 1.880705; 1.880177; 1.867354; 1.859787; 1.858996; 1.857817; 1.856908; 1.856574; 1.857705; 1.856077; 1.851681; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36005.4; 12:00:32; (); (); (); (); (); (); (); 1.845651; 1.846247; 1.852094; 1.856541; 1.860874; 1.865320; 1.867041; 1.867794; 1.875576; 1.885842; 1.886353; 1.884176; 1.883420; 1.884658; 1.887774; 1.891327; 1.893973; 1.893471; 1.892167; 1.890226; 1.888020; 1.888832; 1.889987; 1.891190; 1.893159; 1.893240; 1.893437; 1.894555; 1.896007; 1.897211; 1.897746; 1.897210; 1.897336; 1.899013; 1.901427; 1.904249; 1.905966; 1.907505; 1.908848; 1.909760; 1.911543; 1.914866; 1.916684; 1.915681; 1.915339; 1.917915; 1.920795; 1.921712; 1.922288; 1.923409; 1.924246; 1.924391; 1.924346; 1.924235; 1.923623; 1.921904; 1.919024; 1.917629; 1.919748; 1.920057; 1.917494; 1.916114; 1.916413; 1.916358; 1.915018; 1.912590; 1.910508; 1.908731; 1.906653; 1.906024; 1.907444; 1.908723; 1.907971; 1.905932; 1.905345; 1.906831; 1.908811; 1.909592; 1.909376; 1.909382; 1.909699; 1.910241; 1.912140; 1.912778; 1.911123; 1.908849; 1.907467; 1.907110; 1.906706; 1.905272; 1.902192; 1.898203; 1.896059; 1.893740; 1.890681; 1.889434; 1.888463; 1.886353; 1.885348; 1.886138; 1.886346; 1.885689; 1.884629; 1.882737; 1.880217; 1.879860; 1.880534; 1.880142; 1.880029; 1.878355; 1.869230; 1.851733; 1.845764; 1.842747; 1.837447; 1.832476; 1.826917; 1.819252; 1.814621; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36007.9; 12:00:41; (); (); (); (); (); (); (); 1.845651; 1.889032; 1.890500; 1.890599; 1.889515; 1.888837; 1.888979; 1.889168; 1.898527; 1.904290; 1.901854; 1.897208; 1.892427; 1.889389; 1.887418; 1.886703; 1.886787; 1.886568; 1.885989; 1.885831; 1.885653; 1.884775; 1.883751; 1.883310; 1.884478; 1.886018; 1.887159; 1.887656; 1.887789; 1.887211; 1.886013; 1.884743; 1.884259; 1.884054; 1.884250; 1.885205; 1.887826; 1.890455; 1.891997; 1.892647; 1.892926; 1.893296; 1.894211; 1.895120; 1.895573; 1.896510; 1.897800; 1.898804; 1.900144; 1.902136; 1.903469; 1.903624; 1.904416; 1.906302; 1.908280; 1.910293; 1.912175; 1.913644; 1.914417; 1.916910; 1.920296; 1.921839; 1.922179; 1.921845; 1.920751; 1.919828; 1.919847; 1.920022; 1.919893; 1.919018; 1.917184; 1.914709; 1.912542; 1.911679; 1.909308; 1.906208; 1.904662; 1.905007; 1.906726; 1.908345; 1.909142; 1.908911; 1.908663; 1.908679; 1.909214; 1.909907; 1.911078; 1.912871; 1.914037; 1.914026; 1.913503; 1.912099; 1.909959; 1.907559; 1.904588; 1.903106; 1.902615; 1.901679; 1.899808; 1.896968; 1.894877; 1.891924; 1.888077; 1.886239; 1.885608; 1.884996; 1.883785; 1.882154; 1.880323; 1.875334; 1.860965; 1.850060; 1.845315; 1.841083; 1.837416; 1.832911; 1.828848; 1.823587; 1.819442; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36010.4; 12:00:49; (); (); (); (); (); (); (); (); 1.847270; 1.853321; 1.858823; 1.863460; 1.867043; 1.867420; 1.866481; 1.873200; 1.886030; 1.887938; 1.886095; 1.885342; 1.886219; 1.887947; 1.888660; 1.890036; 1.890090; 1.890517; 1.890586; 1.889874; 1.890782; 1.893470; 1.897113; 1.899381; 1.900199; 1.900059; 1.899664; 1.899875; 1.899987; 1.900162; 1.900641; 1.899705; 1.898063; 1.896785; 1.896338; 1.895536; 1.893977; 1.893307; 1.893853; 1.894782; 1.895947; 1.896568; 1.896199; 1.895772; 1.895518; 1.895251; 1.895491; 1.896352; 1.897440; 1.898845; 1.900388; 1.901402; 1.900712; 1.898691; 1.897644; 1.898153; 1.899274; 1.900832; 1.901839; 1.902004; 1.902872; 1.904757; 1.905742; 1.906179; 1.907108; 1.908850; 1.910591; 1.911978; 1.912823; 1.912205; 1.911069; 1.909993; 1.907982; 1.906197; 1.903861; 1.900239; 1.897071; 1.894696; 1.892003; 1.888515; 1.884945; 1.882466; 1.880979; 1.879483; 1.878289; 1.878322; 1.880012; 1.881926; 1.883455; 1.886073; 1.888283; 1.889658; 1.891472; 1.893830; 1.896148; 1.898001; 1.900081; 1.901967; 1.903891; 1.905563; 1.905272; 1.903651; 1.902587; 1.902016; 1.900782; 1.898913; 1.896264; 1.892409; 1.886595; 1.874718; 1.858678; 1.853418; 1.848766; 1.843695; 1.837731; 1.830009; 1.819137; 1.810719; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36012.9; 12:00:58; (); (); (); (); (); (); (); 1.929123; 1.930027; 1.930793; 1.932207; 1.932864; 1.930820; 1.927996; 1.929296; 1.940784; 1.942843; 1.939038; 1.932339; 1.925953; 1.920591; 1.916526; 1.913858; 1.910792; 1.907272; 1.902527; 1.897459; 1.895088; 1.894499; 1.893811; 1.893357; 1.892836; 1.891911; 1.891162; 1.891679; 1.893386; 1.894867; 1.896476; 1.898208; 1.900440; 1.903763; 1.906338; 1.908180; 1.909862; 1.910548; 1.910933; 1.911312; 1.911650; 1.910702; 1.908178; 1.904591; 1.901113; 1.898016; 1.895662; 1.894187; 1.892206; 1.890943; 1.891759; 1.892485; 1.892886; 1.892935; 1.891567; 1.889092; 1.887757; 1.889543; 1.892518; 1.894831; 1.897084; 1.898485; 1.898934; 1.900399; 1.901386; 1.899917; 1.897280; 1.895840; 1.894556; 1.893468; 1.894133; 1.894161; 1.891902; 1.889695; 1.888876; 1.888471; 1.888765; 1.889806; 1.889774; 1.889019; 1.889510; 1.891741; 1.894798; 1.898379; 1.902796; 1.906403; 1.909460; 1.912489; 1.914130; 1.915327; 1.916494; 1.916680; 1.915066; 1.913898; 1.913449; 1.912535; 1.910754; 1.908935; 1.905068; 1.901248; 1.898031; 1.894306; 1.890132; 1.886773; 1.883521; 1.879692; 1.876295; 1.875242; 1.873441; 1.869657; 1.855056; 1.844549; 1.841310; 1.838042; 1.834150; 1.830342; 1.826991; 1.823145; 1.820035; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36015.4; 12:01:07; (); (); (); (); (); (); (); 1.804470; 1.810457; 1.817347; 1.822463; 1.826278; 1.829108; 1.830772; 1.833063; 1.848681; 1.860072; 1.862098; 1.862550; 1.865035; 1.869170; 1.873213; 1.876167; 1.877844; 1.878639; 1.878489; 1.878728; 1.880623; 1.883748; 1.885903; 1.886910; 1.887927; 1.888742; 1.889408; 1.890124; 1.891158; 1.890941; 1.890718; 1.891152; 1.891514; 1.892460; 1.893897; 1.894195; 1.893907; 1.894697; 1.896740; 1.898158; 1.897637; 1.895755; 1.892986; 1.890337; 1.887622; 1.884959; 1.883026; 1.882329; 1.882702; 1.883235; 1.884584; 1.886344; 1.886684; 1.886132; 1.886203; 1.887680; 1.890318; 1.892317; 1.893432; 1.895538; 1.898288; 1.901329; 1.904022; 1.905227; 1.905014; 1.903380; 1.902254; 1.903629; 1.905069; 1.905028; 1.905225; 1.906320; 1.906938; 1.906515; 1.905958; 1.905635; 1.904490; 1.902691; 1.902275; 1.903030; 1.904454; 1.905162; 1.904867; 1.904708; 1.906039; 1.907617; 1.908783; 1.911388; 1.914312; 1.916484; 1.918489; 1.920357; 1.921638; 1.922233; 1.922518; 1.921829; 1.919149; 1.916206; 1.913244; 1.908549; 1.903645; 1.898924; 1.894230; 1.889964; 1.885200; 1.882038; 1.879739; 1.877373; 1.874719; 1.870847; 1.863028; 1.850812; 1.847286; 1.845041; 1.843844; 1.843074; 1.841516; 1.837001; 1.820035; (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
36017.9; 12:01:15; (); (); (); (); (); (); (); 1.904478; 1.906419; 1.907532; 1.907972; 1.908367; 1.908633; 1.909053; 1.912929; 1.922087; 1.922239; 1.918189; 1.913776; 1.908893; 1.905472; 1.903484; 1.901767; 1.899452; 1.897508; 1.896554; 1.895793; 1.894278; 1.891973; 1.890267; 1.889858; 1.891085; 1.892241; 1.893383; 1.895213; 1.896722; 1.897964; 1.899247; 1.900347; 1.900763; 1.900068; 1.899316; 1.899772; 1.900690; 1.901731; 1.902280; 1.901896; 1.900698; 1.898845; 1.897285; 1.897402; 1.898194; 1.898973; 1.899598; 1.900708; 1.902029; 1.902648; 1.902615; 1.903001; 1.903574; 1.903672; 1.902991; 1.902837; 1.902601; 1.901753; 1.899801; 1.897735; 1.895279; 1.894233; 1.894475; 1.894997; 1.895640; 1.895504; 1.894083; 1.892467; 1.891639; 1.892301; 1.893545; 1.895402; 1.897433; 1.898843; 1.899245; 1.899091; 1.898468; 1.897909; 1.897029; 1.896962; 1.898826; 1.900254; 1.900638; 1.900967; 1.901365; 1.901345; 1.901991; 1.903166; 1.904000; 1.904363; 1.903946; 1.902963; 1.901102; 1.899277; 1.897533; 1.896387; 1.897014; 1.898163; 1.897790; 1.896385; 1.895509; 1.892735; 1.888747; 1.886210; 1.885798; 1.886751; 1.886979; 1.887280; 1.886445; 1.881787; 1.869331; 1.859498; 1.855996; 1.853274; 1.849889; 1.845337; 1.841767; 1.837435; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
