Roll Number; 0
Recipe Name; FP 4556_352 GSM
Start Time; 2018-02-01; 10:41:20
File Name; D:\Mahlo\TR\180201104120FP 4556_352 GSM0_XMF2.txt

538.2; 10:41:54; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 0.405085; 0.404988; 0.404740; 0.404726; 0.405229; 0.406193; 0.406855; 0.407136; 0.407402; 0.408145; 0.409266; 0.410244; 0.410862; 0.411491; 0.412116; 0.412662; 0.413264; 0.413907; 0.413982; 0.413267; 0.412213; 0.411164; 0.410690; 0.410094; 0.408933; 0.407353; 0.406221; 0.405773; 0.405689; 0.406086; 0.406430; 0.406819; 0.407260; 0.407524; 0.407851; 0.408413; 0.408909; 0.408994; 0.409180; 0.409742; 0.410375; 0.411118; 0.411779; 0.411848; 0.410913; 0.409492; 0.407558; 0.405786; 0.405053; 0.404927; 0.404671; 0.404525; 0.404544; 0.404478; 0.404219; 0.403848; 0.403279; 0.403036; 0.402842; 0.402854; 0.403434; 0.404914; 0.406238; 0.407156; 0.407918; 0.408698; 0.409324; 0.409942; 0.410585; 0.411245; 0.411727; 0.411894; 0.411950; 0.412489; 0.413315; 0.413954; 0.413907; 0.414010; 0.414161; 0.414117; 0.413756; 0.413046; 0.412458; 0.412327; 0.412171; 0.412023; 0.412124; 0.412161; 0.411889; 0.411644; 0.411664; 0.411770; 0.411190; (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); (); 
702.3; 10:52:34; (); (); (); (); (); (); 0.193859; 0.194352; 0.194776; 0.195078; 0.195174; 0.195449; 0.195744; 0.197084; 0.197396; 0.196443; 0.195174; 0.194608; 0.194495; 0.194435; 0.193850; 0.193250; 0.192982; 0.192808; 0.192815; 0.192935; 0.192711; 0.192601; 0.193191; 0.193992; 0.195151; 0.196002; 0.196213; 0.196415; 0.196843; 0.197397; 0.197650; 0.197697; 0.197587; 0.197112; 0.196442; 0.196106; 0.195714; 0.195091; 0.194405; 0.193543; 0.192152; 0.190702; 0.189426; 0.188329; 0.187414; 0.186527; 0.185570; 0.185038; 0.184833; 0.184616; 0.184126; 0.183427; 0.182681; 0.182008; 0.181965; 0.182277; 0.182713; 0.183722; 0.184622; 0.185045; 0.185590; 0.186101; 0.186439; 0.186724; 0.187140; 0.187802; 0.188513; 0.189196; 0.189515; 0.189454; 0.189598; 0.189617; 0.189481; 0.189639; 0.189901; 0.189826; 0.189658; 0.189170; 0.188800; 0.188690; 0.188767; 0.189030; 0.189766; 0.190741; 0.191225; 0.191231; 0.191315; 0.191470; 0.191630; 0.192029; 0.192338; 0.192530; 0.192906; 0.193011; 0.193085; 0.192627; 0.191774; 0.190710; 0.190005; 0.189848; 0.189634; 0.189400; 0.188829; 0.188382; 0.187701; 0.187378; 0.187555; 0.187748; 0.188344; 0.188532; 0.188171; 0.187217; 0.185342; 0.183479; 0.181377; 0.180355; 0.180251; 0.179943; 0.178572; 0.177782; 0.177032; 0.175604; 0.173949; 0.171688; 0.169414; 0.169210; (); (); (); (); (); (); (); (); 
704.6; 10:52:43; (); (); (); (); (); (); 0.176905; 0.178086; 0.178650; 0.179310; 0.179800; 0.180793; 0.181516; 0.181951; 0.184612; 0.186322; 0.187323; 0.186932; 0.186387; 0.185618; 0.184655; 0.184307; 0.183642; 0.183430; 0.183222; 0.182866; 0.181654; 0.180462; 0.179942; 0.179772; 0.179659; 0.179393; 0.179584; 0.180447; 0.181158; 0.181993; 0.183071; 0.183888; 0.184484; 0.185009; 0.185560; 0.186455; 0.187414; 0.188670; 0.189582; 0.190126; 0.190497; 0.190847; 0.190839; 0.190547; 0.189617; 0.188253; 0.187023; 0.186548; 0.186580; 0.186561; 0.186399; 0.186292; 0.185804; 0.184913; 0.183856; 0.182776; 0.181735; 0.181283; 0.181500; 0.182297; 0.183095; 0.183678; 0.183946; 0.184127; 0.184204; 0.183848; 0.183390; 0.183206; 0.183050; 0.183055; 0.183094; 0.182863; 0.182333; 0.181741; 0.181424; 0.180944; 0.180193; 0.179104; 0.177888; 0.177093; 0.176869; 0.176944; 0.177132; 0.177420; 0.177740; 0.178075; 0.178379; 0.178774; 0.178929; 0.178775; 0.178384; 0.178055; 0.178069; 0.178055; 0.177894; 0.177752; 0.177609; 0.177308; 0.177026; 0.176685; 0.176804; 0.177089; 0.176999; 0.176803; 0.177107; 0.177941; 0.178641; 0.178874; 0.178749; 0.178620; 0.178571; 0.178205; 0.177277; 0.176204; 0.175083; 0.173837; 0.173712; 0.175167; 0.177760; 0.179312; 0.178996; 0.178943; 0.179262; 0.180064; 0.180822; 0.181611; (); (); (); (); (); (); (); (); 
707.0; 10:52:52; (); (); (); (); (); (); 0.177256; 0.178251; 0.179209; 0.180095; 0.180632; 0.180523; 0.180366; 0.182239; 0.183581; 0.183397; 0.182837; 0.182447; 0.182458; 0.182708; 0.182624; 0.182441; 0.182552; 0.182510; 0.181890; 0.181369; 0.181825; 0.182486; 0.183097; 0.183583; 0.183723; 0.183752; 0.183553; 0.183314; 0.183410; 0.183807; 0.184212; 0.183970; 0.183559; 0.183746; 0.184076; 0.183696; 0.183214; 0.183269; 0.183497; 0.183183; 0.182436; 0.181850; 0.181302; 0.180513; 0.179507; 0.178336; 0.177818; 0.177697; 0.177137; 0.176558; 0.176483; 0.176263; 0.175665; 0.175137; 0.175233; 0.175632; 0.176211; 0.177084; 0.177756; 0.178020; 0.178025; 0.177975; 0.178017; 0.178287; 0.178804; 0.179036; 0.179085; 0.178766; 0.178429; 0.178211; 0.178013; 0.177561; 0.176852; 0.176436; 0.176445; 0.176567; 0.176621; 0.176574; 0.176322; 0.176017; 0.176390; 0.177033; 0.177925; 0.178884; 0.179693; 0.180206; 0.180355; 0.180447; 0.180876; 0.181153; 0.181157; 0.181177; 0.181432; 0.181294; 0.180731; 0.180052; 0.179670; 0.179587; 0.179514; 0.179345; 0.179045; 0.178723; 0.178942; 0.179139; 0.179726; 0.180155; 0.180585; 0.181126; 0.181927; 0.182689; 0.182458; 0.181977; 0.180775; 0.179936; 0.179227; 0.179080; 0.180188; 0.180508; 0.180666; 0.180363; 0.180269; 0.179877; 0.179011; 0.178476; 0.177680; 0.178070; (); (); (); (); (); (); (); (); 
709.3; 10:53:01; (); (); (); (); (); (); 0.173759; 0.174144; 0.173824; 0.174374; 0.175069; 0.175695; 0.176351; 0.176747; 0.179923; 0.182178; 0.182118; 0.180931; 0.180133; 0.179790; 0.179201; 0.179228; 0.179226; 0.180028; 0.180233; 0.179774; 0.179421; 0.178809; 0.178254; 0.177075; 0.176679; 0.177107; 0.178058; 0.178685; 0.178723; 0.178973; 0.179251; 0.179212; 0.179273; 0.179659; 0.180269; 0.180485; 0.180567; 0.180926; 0.181401; 0.181542; 0.181148; 0.180337; 0.179839; 0.179481; 0.179010; 0.178635; 0.178147; 0.177494; 0.176778; 0.176411; 0.176812; 0.177612; 0.178009; 0.178108; 0.178016; 0.177742; 0.177710; 0.177908; 0.178260; 0.178663; 0.179245; 0.180264; 0.181122; 0.181693; 0.181817; 0.181307; 0.180574; 0.180157; 0.180079; 0.180242; 0.180566; 0.180909; 0.181093; 0.180929; 0.180625; 0.179990; 0.179378; 0.178814; 0.178311; 0.177817; 0.177627; 0.177968; 0.178206; 0.178259; 0.178502; 0.179187; 0.179685; 0.179716; 0.179818; 0.180466; 0.181223; 0.181806; 0.182518; 0.183258; 0.184010; 0.184874; 0.185843; 0.186947; 0.188078; 0.188850; 0.189106; 0.189219; 0.189723; 0.190463; 0.190789; 0.190979; 0.191017; 0.190992; 0.191218; 0.191539; 0.191369; 0.190443; 0.189198; 0.188111; 0.187141; 0.186131; 0.186145; 0.187392; 0.188999; 0.189901; 0.189832; 0.190003; 0.190251; 0.190085; 0.189849; 0.190535; (); (); (); (); (); (); (); (); 
711.7; 10:53:11; (); (); (); (); (); (); 0.185107; 0.185548; 0.185956; 0.186006; 0.185846; 0.185981; 0.185942; 0.186845; 0.188166; 0.187843; 0.187251; 0.186984; 0.186854; 0.187059; 0.187086; 0.186768; 0.186606; 0.187141; 0.187834; 0.188378; 0.188545; 0.188850; 0.189316; 0.189862; 0.190493; 0.191028; 0.191006; 0.190700; 0.190213; 0.190003; 0.189953; 0.189437; 0.188536; 0.187733; 0.187408; 0.187178; 0.186491; 0.185617; 0.184682; 0.183893; 0.183462; 0.183233; 0.182969; 0.182662; 0.182360; 0.181982; 0.181404; 0.180720; 0.179962; 0.179417; 0.179154; 0.179059; 0.179063; 0.178967; 0.178509; 0.177839; 0.177572; 0.177724; 0.177935; 0.178082; 0.178517; 0.179507; 0.180744; 0.181723; 0.182378; 0.182990; 0.183680; 0.184078; 0.184387; 0.184488; 0.184535; 0.184662; 0.184979; 0.185453; 0.185931; 0.186126; 0.185934; 0.185401; 0.184976; 0.184909; 0.185086; 0.185330; 0.185845; 0.186687; 0.187838; 0.188790; 0.189251; 0.189479; 0.189944; 0.190600; 0.191387; 0.192100; 0.192702; 0.192966; 0.192854; 0.192294; 0.191440; 0.190366; 0.189061; 0.188342; 0.188174; 0.188333; 0.188458; 0.188289; 0.188371; 0.188119; 0.188042; 0.187941; 0.187922; 0.187905; 0.187883; 0.188013; 0.187680; 0.187548; 0.186572; 0.185955; 0.186397; 0.186615; 0.185896; 0.185070; 0.184504; 0.183816; 0.183266; 0.182895; 0.182436; 0.182689; (); (); (); (); (); (); (); (); 
714.0; 10:53:20; (); (); (); (); (); (); 0.172870; 0.174106; 0.174795; 0.175481; 0.175615; 0.175654; 0.176371; 0.177626; 0.180888; 0.182809; 0.183844; 0.183476; 0.182513; 0.181289; 0.180568; 0.180442; 0.179685; 0.179376; 0.179468; 0.179876; 0.179982; 0.179112; 0.178134; 0.177049; 0.176667; 0.177015; 0.177718; 0.178910; 0.180446; 0.181658; 0.182521; 0.183171; 0.183382; 0.183177; 0.183180; 0.183749; 0.184746; 0.185986; 0.187017; 0.187432; 0.187506; 0.187251; 0.186379; 0.185450; 0.184797; 0.184492; 0.184188; 0.183945; 0.183516; 0.183001; 0.182432; 0.181843; 0.181377; 0.180937; 0.180741; 0.180628; 0.180853; 0.181329; 0.181452; 0.181611; 0.182372; 0.183534; 0.184831; 0.186499; 0.187841; 0.188754; 0.188815; 0.188264; 0.187470; 0.186491; 0.185255; 0.183958; 0.182572; 0.181518; 0.180330; 0.178625; 0.177239; 0.176111; 0.175621; 0.175587; 0.175730; 0.175938; 0.176704; 0.177819; 0.178643; 0.179459; 0.180729; 0.182708; 0.184925; 0.186783; 0.188430; 0.189354; 0.189454; 0.189054; 0.188742; 0.188588; 0.188933; 0.189329; 0.189531; 0.189696; 0.189433; 0.188049; 0.185911; 0.183993; 0.182929; 0.182358; 0.182284; 0.182575; 0.182475; 0.181821; 0.181120; 0.180225; 0.179444; 0.178671; 0.177787; 0.178020; 0.181244; 0.188902; 0.196778; 0.201700; 0.203151; 0.204477; 0.205973; 0.208211; 0.211964; 0.217790; (); (); (); (); (); (); (); (); 
716.4; 10:53:29; (); (); (); (); (); (); 0.186312; 0.187037; 0.187428; 0.187354; 0.187622; 0.187885; 0.187697; 0.188789; 0.190169; 0.190722; 0.190440; 0.190217; 0.190373; 0.190849; 0.191632; 0.192232; 0.192598; 0.192980; 0.193319; 0.193297; 0.193294; 0.193854; 0.195133; 0.196619; 0.197611; 0.198112; 0.198040; 0.197642; 0.197103; 0.196404; 0.195739; 0.195245; 0.194952; 0.194764; 0.194688; 0.194720; 0.194183; 0.192416; 0.190267; 0.188802; 0.187784; 0.186995; 0.186303; 0.185714; 0.185429; 0.185434; 0.185441; 0.185347; 0.185044; 0.184298; 0.183329; 0.183096; 0.183641; 0.184234; 0.184789; 0.185643; 0.186375; 0.187019; 0.187636; 0.187765; 0.187807; 0.188251; 0.188802; 0.189507; 0.190429; 0.191406; 0.192044; 0.192194; 0.192087; 0.191386; 0.190532; 0.190139; 0.190109; 0.190202; 0.190188; 0.189455; 0.188359; 0.187427; 0.187040; 0.186686; 0.186363; 0.186030; 0.185648; 0.185457; 0.185538; 0.185598; 0.185511; 0.185603; 0.185932; 0.186287; 0.187081; 0.187859; 0.188217; 0.188618; 0.189160; 0.189871; 0.190689; 0.191144; 0.191201; 0.190748; 0.190366; 0.190110; 0.189122; 0.187792; 0.187006; 0.186500; 0.185651; 0.184526; 0.183541; 0.182850; 0.182196; 0.180914; 0.180399; 0.180777; 0.180673; 0.181275; 0.183731; 0.188552; 0.192277; 0.193601; 0.194619; 0.195725; 0.197488; 0.199318; 0.200659; 0.203066; (); (); (); (); (); (); (); (); 
718.8; 10:53:38; (); (); (); (); (); (); 0.168400; 0.170210; 0.171540; 0.173395; 0.174815; 0.175679; 0.176300; 0.176927; 0.180186; 0.182071; 0.182637; 0.182690; 0.182965; 0.184184; 0.185092; 0.185835; 0.185753; 0.185417; 0.184533; 0.183918; 0.184121; 0.184249; 0.184084; 0.183564; 0.183371; 0.183595; 0.183562; 0.182933; 0.182114; 0.181597; 0.181177; 0.181033; 0.180857; 0.180862; 0.180876; 0.180685; 0.180793; 0.181473; 0.182133; 0.182695; 0.182943; 0.183155; 0.183397; 0.183285; 0.182592; 0.181591; 0.181003; 0.181317; 0.181905; 0.181618; 0.180904; 0.180387; 0.180251; 0.180033; 0.179715; 0.179244; 0.178868; 0.179008; 0.179662; 0.180601; 0.181960; 0.182783; 0.182425; 0.182061; 0.182365; 0.182565; 0.182213; 0.181638; 0.181131; 0.180404; 0.179642; 0.178846; 0.178016; 0.177513; 0.177257; 0.176696; 0.176334; 0.176240; 0.176288; 0.176583; 0.177104; 0.177798; 0.178302; 0.179031; 0.180204; 0.181492; 0.182660; 0.183589; 0.183538; 0.182853; 0.182382; 0.182080; 0.181960; 0.181659; 0.181089; 0.180369; 0.179815; 0.179299; 0.178941; 0.178571; 0.178059; 0.177513; 0.177105; 0.177611; 0.178508; 0.179554; 0.180766; 0.181635; 0.182070; 0.182306; 0.182687; 0.182988; 0.183102; 0.183122; 0.182845; 0.182455; 0.182662; 0.183898; 0.184836; 0.185208; 0.184912; 0.184469; 0.184155; 0.184263; 0.184704; 0.185378; (); (); (); (); (); (); (); (); 
721.1; 10:53:48; (); (); (); (); (); (); 0.189145; 0.189882; 0.189482; 0.188702; 0.188172; 0.188053; 0.188692; 0.191345; 0.193560; 0.194087; 0.193768; 0.193272; 0.192471; 0.191812; 0.191175; 0.190266; 0.189763; 0.189646; 0.189511; 0.189270; 0.189010; 0.188526; 0.187723; 0.187211; 0.186825; 0.186611; 0.186511; 0.186609; 0.186763; 0.187096; 0.187476; 0.187523; 0.187542; 0.188066; 0.188951; 0.189594; 0.190084; 0.190825; 0.191425; 0.191710; 0.191735; 0.191600; 0.191150; 0.190480; 0.189505; 0.188709; 0.188545; 0.188646; 0.188621; 0.188297; 0.187851; 0.187170; 0.185988; 0.184797; 0.184640; 0.184646; 0.184568; 0.184689; 0.185440; 0.186862; 0.188308; 0.189010; 0.189110; 0.188961; 0.188520; 0.188014; 0.187748; 0.187676; 0.187157; 0.186241; 0.185914; 0.186329; 0.186852; 0.186884; 0.186500; 0.186524; 0.186992; 0.187251; 0.187501; 0.187403; 0.187211; 0.187260; 0.187523; 0.187854; 0.188244; 0.188563; 0.188625; 0.188633; 0.188486; 0.187903; 0.186891; 0.185916; 0.185095; 0.184680; 0.185008; 0.185372; 0.185251; 0.185072; 0.185213; 0.185200; 0.184561; 0.183850; 0.183205; 0.182655; 0.182429; 0.182468; 0.182563; 0.182748; 0.183227; 0.183214; 0.183161; 0.182643; 0.181913; 0.180851; 0.179573; 0.179623; 0.180895; 0.182943; 0.183281; 0.183401; 0.183711; 0.183945; 0.184092; 0.183772; 0.183550; 0.183991; (); (); (); (); (); (); (); (); 
723.5; 10:53:57; (); (); (); (); (); (); 0.180327; 0.181361; 0.181671; 0.182045; 0.182335; 0.182463; 0.182540; 0.182409; 0.185776; 0.188289; 0.188059; 0.187210; 0.186401; 0.185726; 0.185556; 0.186398; 0.187054; 0.187803; 0.188066; 0.187503; 0.187261; 0.186903; 0.186466; 0.185690; 0.185301; 0.185170; 0.184771; 0.184394; 0.183928; 0.183048; 0.181668; 0.180509; 0.179612; 0.179326; 0.179606; 0.179674; 0.179856; 0.180473; 0.181117; 0.181551; 0.182184; 0.183122; 0.184103; 0.184971; 0.185316; 0.185330; 0.185401; 0.185509; 0.185508; 0.185395; 0.185391; 0.185262; 0.184970; 0.184616; 0.184206; 0.183690; 0.182934; 0.181874; 0.180923; 0.180309; 0.179929; 0.179509; 0.179164; 0.179323; 0.180171; 0.181242; 0.181976; 0.182253; 0.182665; 0.183034; 0.183296; 0.183585; 0.183905; 0.184284; 0.185021; 0.185876; 0.186814; 0.187516; 0.187766; 0.187293; 0.186587; 0.186128; 0.185791; 0.185404; 0.185264; 0.185100; 0.184945; 0.184945; 0.184995; 0.184622; 0.183815; 0.182853; 0.182162; 0.181885; 0.181929; 0.181972; 0.182098; 0.182453; 0.182831; 0.183096; 0.183272; 0.183456; 0.183426; 0.183284; 0.183564; 0.184149; 0.184648; 0.184644; 0.184282; 0.183969; 0.184105; 0.184203; 0.183768; 0.182887; 0.181742; 0.181039; 0.181407; 0.183095; 0.185327; 0.185896; 0.186070; 0.186470; 0.186932; 0.187456; 0.188027; 0.188435; (); (); (); (); (); (); (); (); 
725.8; 10:54:06; (); (); (); (); (); (); 0.188036; 0.188368; 0.188281; 0.188316; 0.188439; 0.188553; 0.188819; 0.189993; 0.191618; 0.191861; 0.191302; 0.190453; 0.189231; 0.188451; 0.187941; 0.187240; 0.186458; 0.185928; 0.185684; 0.185392; 0.184841; 0.184094; 0.184000; 0.184358; 0.184792; 0.185672; 0.186689; 0.187475; 0.188016; 0.188785; 0.189922; 0.191044; 0.191573; 0.191217; 0.190786; 0.190672; 0.190750; 0.190169; 0.189108; 0.188069; 0.187189; 0.186532; 0.186056; 0.185273; 0.184078; 0.182775; 0.181908; 0.181430; 0.181492; 0.181768; 0.181791; 0.181595; 0.181643; 0.181804; 0.181975; 0.182048; 0.182063; 0.182203; 0.182563; 0.182896; 0.183309; 0.183779; 0.184208; 0.184514; 0.184587; 0.184479; 0.184168; 0.183809; 0.183365; 0.182805; 0.182390; 0.182197; 0.181963; 0.181708; 0.181377; 0.180974; 0.180813; 0.180852; 0.181335; 0.182396; 0.183870; 0.185074; 0.186437; 0.187997; 0.189230; 0.190229; 0.191025; 0.191338; 0.191497; 0.191877; 0.192372; 0.192960; 0.193438; 0.193601; 0.193442; 0.192995; 0.192604; 0.192115; 0.191504; 0.191224; 0.190958; 0.191145; 0.191627; 0.191643; 0.191521; 0.191276; 0.190714; 0.189838; 0.189523; 0.188848; 0.187877; 0.186795; 0.185428; 0.184069; 0.182175; 0.180918; 0.180305; 0.181855; 0.185523; 0.186809; 0.186919; 0.186809; 0.186950; 0.186767; 0.187348; 0.188846; (); (); (); (); (); (); (); (); 
728.2; 10:54:15; (); (); (); (); (); (); 0.172399; 0.173185; 0.173336; 0.173801; 0.173892; 0.174242; 0.174331; 0.174078; 0.176123; 0.177517; 0.177553; 0.176948; 0.176389; 0.175864; 0.175497; 0.175446; 0.174917; 0.174973; 0.175213; 0.176019; 0.176653; 0.177666; 0.179065; 0.179736; 0.180032; 0.180328; 0.180833; 0.181441; 0.181964; 0.182792; 0.183678; 0.184732; 0.185306; 0.185238; 0.184935; 0.184330; 0.183490; 0.182680; 0.182176; 0.181791; 0.181472; 0.181432; 0.181475; 0.181367; 0.181088; 0.180752; 0.180808; 0.181064; 0.181023; 0.181048; 0.181365; 0.182070; 0.182646; 0.183248; 0.183820; 0.184349; 0.184726; 0.184740; 0.184480; 0.184116; 0.183506; 0.182792; 0.182338; 0.182082; 0.181776; 0.181193; 0.180313; 0.179737; 0.179491; 0.179434; 0.179323; 0.179349; 0.179618; 0.179775; 0.179708; 0.179612; 0.179469; 0.179165; 0.179045; 0.179195; 0.179465; 0.179878; 0.180530; 0.181094; 0.181301; 0.181285; 0.181389; 0.181867; 0.182629; 0.183398; 0.183977; 0.184281; 0.184503; 0.184459; 0.183965; 0.183463; 0.183179; 0.182695; 0.182286; 0.182392; 0.182722; 0.182828; 0.182602; 0.181981; 0.181401; 0.181238; 0.181571; 0.181730; 0.181810; 0.182197; 0.182707; 0.182980; 0.182816; 0.182212; 0.181021; 0.179910; 0.179576; 0.180466; 0.181981; 0.182274; 0.182265; 0.182190; 0.182358; 0.182834; 0.183269; 0.183749; (); (); (); (); (); (); (); (); 
730.5; 10:54:24; (); (); (); (); (); (); 0.181297; 0.181507; 0.181844; 0.182587; 0.183253; 0.183529; 0.183672; 0.184947; 0.186760; 0.187206; 0.187453; 0.187490; 0.187323; 0.187644; 0.188065; 0.188409; 0.188843; 0.189070; 0.188492; 0.187536; 0.186787; 0.186191; 0.185695; 0.185390; 0.185696; 0.186171; 0.186530; 0.186502; 0.186232; 0.185961; 0.185746; 0.185385; 0.185368; 0.185956; 0.186925; 0.187552; 0.187771; 0.187793; 0.187469; 0.186413; 0.185500; 0.184657; 0.183704; 0.183002; 0.182729; 0.182365; 0.181789; 0.181101; 0.180295; 0.179470; 0.179151; 0.179017; 0.179004; 0.179099; 0.179208; 0.179273; 0.179309; 0.179470; 0.179640; 0.180017; 0.180798; 0.182027; 0.182877; 0.183587; 0.184250; 0.184591; 0.184976; 0.185263; 0.185461; 0.185418; 0.185283; 0.185408; 0.185883; 0.185871; 0.185391; 0.184989; 0.184680; 0.184286; 0.184249; 0.184868; 0.185738; 0.186706; 0.187910; 0.189171; 0.190374; 0.191450; 0.192044; 0.192519; 0.193334; 0.194262; 0.194478; 0.194436; 0.194529; 0.194483; 0.194133; 0.193582; 0.193129; 0.192798; 0.192552; 0.192514; 0.192370; 0.192336; 0.191612; 0.190771; 0.190305; 0.190182; 0.190514; 0.190530; 0.190490; 0.190200; 0.189760; 0.187794; 0.184873; 0.182382; 0.179695; 0.178540; 0.181625; 0.192471; 0.206198; 0.209960; 0.211744; 0.213573; 0.216067; 0.218699; 0.222193; 0.227914; (); (); (); (); (); (); (); (); 
732.9; 10:54:34; (); (); (); (); (); (); 0.169743; 0.169736; 0.170416; 0.172103; 0.172986; 0.173451; 0.173761; 0.174426; 0.176978; 0.178253; 0.178368; 0.178006; 0.177299; 0.176493; 0.176401; 0.177481; 0.178058; 0.178432; 0.177887; 0.177525; 0.177163; 0.176330; 0.175579; 0.174971; 0.175389; 0.176040; 0.176853; 0.177929; 0.179160; 0.180715; 0.181631; 0.182144; 0.182214; 0.182394; 0.183031; 0.184348; 0.185828; 0.187132; 0.188381; 0.189053; 0.189211; 0.188974; 0.188450; 0.187589; 0.186388; 0.185329; 0.185118; 0.185560; 0.186253; 0.186729; 0.186698; 0.186473; 0.186047; 0.185363; 0.184548; 0.183691; 0.183360; 0.183249; 0.183191; 0.183630; 0.184418; 0.185132; 0.185392; 0.185252; 0.185084; 0.185316; 0.185910; 0.186485; 0.187196; 0.188076; 0.189079; 0.190039; 0.191056; 0.191996; 0.192438; 0.192515; 0.192383; 0.192304; 0.192400; 0.192732; 0.193036; 0.193311; 0.193755; 0.194485; 0.195429; 0.196306; 0.196599; 0.196429; 0.196175; 0.196030; 0.196090; 0.196211; 0.196159; 0.195477; 0.194718; 0.193802; 0.192968; 0.192292; 0.191388; 0.190050; 0.189193; 0.188731; 0.188100; 0.187280; 0.186389; 0.185401; 0.184178; 0.183170; 0.182785; 0.182432; 0.181812; 0.180860; 0.179790; 0.178874; 0.178324; 0.177747; 0.178057; 0.180442; 0.182994; 0.184042; 0.184527; 0.185169; 0.185988; 0.186803; 0.187739; 0.189578; (); (); (); (); (); (); (); (); 
735.3; 10:54:43; (); (); (); (); (); (); 0.181735; 0.183306; 0.184503; 0.184998; 0.185462; 0.185784; 0.186195; 0.189333; 0.191097; 0.191009; 0.189780; 0.188112; 0.186336; 0.184803; 0.183814; 0.182883; 0.181652; 0.180938; 0.180922; 0.181001; 0.181084; 0.181010; 0.180631; 0.180387; 0.180556; 0.180920; 0.181847; 0.182990; 0.183656; 0.184102; 0.184501; 0.184757; 0.184384; 0.183591; 0.182968; 0.182473; 0.182586; 0.183163; 0.183751; 0.184297; 0.184703; 0.184100; 0.182891; 0.181898; 0.181433; 0.181309; 0.181629; 0.182300; 0.182954; 0.183266; 0.183369; 0.183260; 0.182950; 0.182125; 0.181495; 0.181359; 0.182037; 0.183494; 0.184603; 0.185291; 0.185946; 0.186530; 0.187124; 0.187970; 0.189099; 0.189833; 0.190033; 0.189908; 0.189849; 0.189634; 0.189502; 0.189261; 0.188794; 0.187994; 0.186846; 0.185743; 0.185110; 0.184277; 0.183302; 0.182712; 0.182647; 0.182892; 0.183645; 0.184661; 0.185481; 0.186216; 0.187179; 0.188107; 0.189413; 0.190927; 0.191726; 0.191516; 0.191365; 0.190845; 0.190188; 0.189523; 0.189278; 0.188789; 0.187996; 0.187244; 0.186606; 0.186264; 0.185295; 0.184073; 0.183207; 0.182521; 0.182639; 0.182999; 0.183850; 0.184248; 0.184511; 0.183634; 0.182014; 0.181241; 0.179837; 0.179027; 0.179939; 0.183125; 0.187985; 0.189355; 0.190207; 0.190750; 0.190888; 0.190636; 0.190484; 0.191327; (); (); (); (); (); (); (); (); 
737.6; 10:54:52; (); (); (); (); (); (); 0.158211; 0.160282; 0.161621; 0.163238; 0.164906; 0.166149; 0.167636; 0.169130; 0.172501; 0.174843; 0.175799; 0.176480; 0.177281; 0.178777; 0.180025; 0.180914; 0.180981; 0.181157; 0.181301; 0.181305; 0.181605; 0.181252; 0.180695; 0.179881; 0.179233; 0.178560; 0.178127; 0.177855; 0.177232; 0.176621; 0.176217; 0.176248; 0.176749; 0.177456; 0.177661; 0.177489; 0.177710; 0.178566; 0.179326; 0.180153; 0.181311; 0.182618; 0.183505; 0.184363; 0.185429; 0.185911; 0.185857; 0.185009; 0.184044; 0.183631; 0.183721; 0.183642; 0.183367; 0.183125; 0.182715; 0.182184; 0.182021; 0.181702; 0.180978; 0.180166; 0.179748; 0.179904; 0.180430; 0.180795; 0.180843; 0.180739; 0.180905; 0.181214; 0.181416; 0.181611; 0.181587; 0.181214; 0.181088; 0.181220; 0.181270; 0.181266; 0.181509; 0.181915; 0.182536; 0.183148; 0.183649; 0.184112; 0.184438; 0.184351; 0.184076; 0.183690; 0.183585; 0.183777; 0.184097; 0.184541; 0.185367; 0.186016; 0.186106; 0.185864; 0.185357; 0.184490; 0.183923; 0.184004; 0.184452; 0.184724; 0.184980; 0.185347; 0.185449; 0.184793; 0.183963; 0.183130; 0.182483; 0.182817; 0.183591; 0.184366; 0.184827; 0.184457; 0.183633; 0.182789; 0.182495; 0.182799; 0.183529; 0.185837; 0.189526; 0.191994; 0.192914; 0.193580; 0.193623; 0.193249; 0.193370; 0.195171; (); (); (); (); (); (); (); (); 
